author_uid,article_uid
0000-0003-1901-6232,10.3390/biology10070577
0000-0001-8206-9738,10.3390/biology10070577
0000-0002-0732-2972,10.3390/biology10070577
0000-0002-5248-4524,10.1038/s41598-021-81421-2
0000-0002-6672-033X,10.1038/s41598-021-81421-2
0000-0001-7109-2668,10.1371/journal.pcbi.1006593
0000-0002-5556-1759,10.1371/journal.pcbi.1006593
0000-0003-0652-9872,10.1371/journal.pcbi.1006593
0000-0001-5445-0507,10.1371/journal.pcbi.1006593
0000-0001-5678-4797,10.3389/fnana.2017.00116
0000-0002-6168-4341,10.3389/fnana.2017.00116
0000-0002-8867-9569,10.1371/journal.pcbi.1005888
0000-0002-4343-2634,10.1371/journal.pcbi.1005888
0000-0003-3856-826X,10.1371/journal.pcbi.1005888
0000-0002-5178-7531,10.1093/cercor/bhx276
0000-0002-7483-8362,10.1093/cercor/bhx276
0000-0002-7082-2507,10.1038/mp.2017.33
0000-0001-6727-3802,10.1038/mp.2017.33
0000-0002-8140-8061,10.1038/mp.2017.33
0000-0002-3761-5215,10.1038/mp.2017.33
0000-0003-2875-6283,10.3389/fnana.2016.00110
0000-0003-0718-1337,10.3389/fnana.2016.00110
0000-0003-1586-2394,10.1371/journal.pbio.1002572
0000-0002-7093-578X,10.1007/s10916-016-0594-2
0000-0002-8755-5126,10.1007/s10916-016-0594-2
0000-0001-6758-5101,10.1007/s10916-016-0594-2
0000-0001-6078-0721,10.1007/s10916-016-0594-2
0000-0002-1566-7006,10.1007/s10916-016-0594-2
0000-0002-5895-0880,10.1007/s10916-016-0594-2
0000-0001-5836-1245,10.1007/s10916-016-0594-2
0000-0003-1819-7051,10.1007/s10916-016-0594-2
0000-0002-7099-1247,10.1007/s10916-016-0594-2
0000-0002-8623-7476,10.1523/eneuro.0089-16.2016
0000-0001-5137-1707,10.1038/srep29080
0000-0002-6650-8785,10.3389/fnana.2016.00060
0000-0001-7279-9630,10.3389/fnana.2016.00060
0000-0001-5484-0660,10.3389/fnana.2016.00060
0000-0003-1676-2336,10.1038/nrn.2016.53
0000-0001-6802-7718,10.1371/journal.pcbi.1004930
0000-0001-5484-0660,10.3389/fnana.2015.00104
0000-0001-6584-9660,10.1016/j.cell.2015.06.054
0000-0002-2924-1997,10.1016/j.cell.2015.06.054
0000-0002-8307-2610,10.1016/j.cell.2015.06.054
0000-0002-3620-2582,10.1016/j.cell.2015.06.054
0000-0001-5216-681X,10.3389/fnana.2015.00076
0000-0002-7082-2507,10.3389/fnana.2015.00076
0000-0003-2577-7329,10.3389/fnana.2015.00076
0000-0002-4654-3110,10.1007/s00422-014-0641-3
0000-0002-6574-0988,10.3389/fnana.2014.00129
0000-0002-8697-3975,10.3389/fnana.2014.00129
0000-0001-9011-0630,10.3389/fnana.2014.00129
0000-0003-1493-3744,10.1371/journal.pcbi.1003921
0000-0001-5445-0507,10.1371/journal.pcbi.1003921
0000-0002-9903-2541,10.1101/lm.034355.114
0000-0003-4203-9942,10.3389/fnana.2014.00092
0000-0001-8618-5138,10.3389/fnana.2014.00092
0000-0001-7585-3890,10.1073/pnas.1324214111
0009-0004-6334-051X,10.1073/pnas.1324214111
0000-0002-9245-7774,10.1073/pnas.1324214111
0000-0002-1104-2666,10.1073/pnas.1324214111
0000-0002-6574-0988,10.1007/s12021-013-9213-2
0000-0001-9011-0630,10.1007/s12021-013-9213-2
0000-0003-3714-4377,10.3389/fncir.2014.00018
0000-0001-7250-7239,10.1371/journal.pone.0085858
0000-0003-1365-5340,10.1371/journal.pone.0085858
0000-0002-8648-7336,10.1523/jneurosci.3248-13.2014
0000-0003-3399-3195,10.1523/jneurosci.3248-13.2014
0000-0001-8215-7527,10.1523/jneurosci.3248-13.2014
0000-0003-0465-5138,10.3389/fphys.2013.00390
0000-0003-0310-6962,10.3389/fphys.2013.00390
0000-0003-2466-7259,10.3389/fncir.2013.00161
0000-0001-9005-0260,10.3389/fncir.2013.00161
0000-0001-6152-595X,10.3389/fncir.2013.00161
0000-0002-4576-1239,10.1073/pnas.1312691110
0000-0001-9011-0630,10.1073/pnas.1312691110
0000-0003-3234-5639,10.1111/nyas.12271
0000-0003-0048-1177,10.1111/nyas.12271
0000-0002-8021-8063,10.1523/jneurosci.1977-13.2013
0000-0003-3247-6487,10.1038/nature12346
0000-0002-4696-1347,10.1016/j.neuroscience.2013.05.037
0000-0002-2916-4661,10.3389/fninf.2013.00001
0000-0001-9632-5448,10.1073/pnas.2219049120
0000-0002-6563-9265,10.3389/fnsys.2022.999531
0000-0002-3441-3167,10.3389/fncel.2021.771600
0000-0002-2819-8827,10.3389/fncel.2021.771600
0000-0003-1557-5352,10.3389/fncel.2021.718413
0000-0002-4006-1663,10.3389/fncel.2021.718413
0000-0003-0786-0081,10.1371/journal.pcbi.1008303
0000-0001-8322-5632,10.3389/fncel.2019.00570
0000-0002-6499-7327,10.3389/fncel.2019.00570
0000-0002-4561-989X,10.3389/fncel.2019.00570
0000-0002-5962-3152,10.1523/jneurosci.2781-18.2019
0000-0001-8322-5632,10.1523/jneurosci.2781-18.2019
0000-0003-2564-5094,10.1126/sciadv.aau8621
0000-0002-7068-3762,10.1126/sciadv.aau8621
0000-0003-4445-7478,10.1126/sciadv.aau8621
0000-0003-0807-0823,10.1016/j.neuron.2018.08.035
0000-0001-9632-5448,10.1016/j.neuron.2018.08.035
0000-0002-4805-541X,10.1088/1741-2552/aadbb1
0000-0002-4385-065X,10.1088/1741-2552/aadbb1
0000-0003-1184-2919,10.1088/1741-2552/aacdb8
0000-0001-8804-3619,10.1088/1741-2552/aacdb8
0000-0002-1112-5832,10.1152/jn.00044.2018
0000-0002-2491-9092,10.1152/jn.00044.2018
0000-0003-0110-1623,10.1371/journal.pone.0175362
0000-0002-2036-6160,10.1152/jn.00360.2016
0000-0003-4028-6464,10.1007/s10827-016-0605-9
0000-0003-1399-6073,10.1007/s10827-016-0605-9
0000-0001-6006-9921,10.1007/s10827-015-0561-9
0000-0002-7068-3762,10.1007/s10827-015-0561-9
0009-0000-6444-5250,10.1007/s10827-022-00824-w
0000-0001-6525-6814,10.1007/s10827-022-00824-w
0000-0002-1927-8198,10.1371/journal.pcbi.1008013
0000-0001-6257-7890,10.1371/journal.pcbi.1008013
0000-0002-2300-4536,10.1371/journal.pcbi.1008013
0000-0001-7383-3095,10.1371/journal.pcbi.1008013
0000-0002-7668-2867,10.3389/fnsyn.2020.00011
0000-0001-7681-9803,10.1155/2019/6989128
0000-0003-4895-8253,10.1371/journal.pcbi.1006232
0000-0002-1230-6811,10.1016/j.neuron.2017.09.021
0000-0003-2595-2027,10.1016/j.neuron.2017.09.021
0000-0001-7085-2223,10.1098/rstb.2016.0153
0000-0001-6525-6814,10.1098/rstb.2016.0153
0000-0003-2595-2027,10.1098/rstb.2016.0153
0000-0002-7014-1867,10.3389/fncom.2016.00116
0000-0001-9854-5014,10.3389/fncom.2016.00116
0000-0002-4287-7367,10.1155/2016/9124986
0000-0003-3828-2042,10.1113/jphysiol.2014.285940
0000-0002-0118-9816,10.3389/fncel.2014.00364
0000-0002-8277-7555,10.3389/fncel.2014.00364
0000-0002-1917-775X,10.3389/fncel.2014.00364
0000-0001-9197-326X,10.1371/journal.pcbi.1003846
0000-0002-0415-6083,10.1186/2053-8871-1-3
0000-0001-9197-326X,10.1177/1073858414523321
0000-0003-2626-594X,10.1371/journal.pone.0084626
0000-0003-3705-7070,10.1371/journal.pone.0084626
0000-0003-0352-9498,10.1083/jcb.201306030
0000-0002-6154-6555,10.1371/journal.pbio.3002483
0000-0001-6626-7435,10.1371/journal.pbio.3002483
0000-0001-7521-3279,10.1016/j.neuron.2024.01.003
0000-0002-4207-5823,10.1016/j.neuron.2024.01.003
0000-0001-9112-5148,10.1016/j.neuron.2024.01.003
0000-0001-5031-4591,10.1111/acel.14033
0000-0003-4461-2386,10.1111/acel.14033
0000-0002-8157-3139,10.3389/fncir.2023.1223891
0000-0002-6300-8988,10.3389/fncir.2023.1223891
0000-0002-9578-7234,10.1371/journal.pcbi.1011362
0000-0003-0356-9676,10.1371/journal.pcbi.1011362
0000-0002-5391-7213,10.1371/journal.pcbi.1011019
0000-0003-2600-1178,10.1371/journal.pcbi.1011019
0000-0003-0257-5441,10.1093/cercor/bhac195
0000-0003-3103-6359,10.1093/cercor/bhac195
0000-0002-8784-7874,10.1093/cercor/bhac195
0000-0002-1046-1201,10.1016/j.celrep.2022.111962
0000-0002-8157-3139,10.1016/j.celrep.2022.111962
0000-0002-7559-0936,10.1016/j.celrep.2022.111962
0000-0002-2422-2922,10.15252/embj.2022111304
0000-0002-1187-098X,10.15252/embj.2022111304
0000-0002-0003-0475,10.15252/embj.2022111304
0009-0000-9663-3897,10.15252/embj.2022111304
0000-0002-5248-943X,10.1038/s41467-022-33942-1
0000-0002-8266-3128,10.1371/journal.pcbi.1010534
0000-0002-7721-7094,10.1371/journal.pcbi.1010226
0000-0001-5137-1707,10.1523/jneurosci.1470-21.2021
0000-0003-2806-7138,10.1371/journal.pcbi.1009558
0000-0002-2307-2109,10.1016/j.neuron.2021.09.044
0000-0003-3210-7876,10.1371/journal.pbio.3001375
0000-0002-4016-1090,10.1371/journal.pbio.3001375
0000-0002-9210-5242,10.1371/journal.pbio.3001375
0000-0002-9053-1715,10.1371/journal.pbio.3001375
0000-0003-4895-8253,10.1371/journal.pcbi.1009202
0000-0001-6571-5742,10.1371/journal.pcbi.1009202
0000-0001-5445-0507,10.1371/journal.pcbi.1009202
0000-0002-6524-1820,10.1073/pnas.2017339118
0000-0003-0325-4287,10.1073/pnas.2017339118
0000-0001-6383-3104,10.1016/j.neuron.2021.03.027
0000-0002-5480-6638,10.1016/j.neuron.2021.03.027
0000-0002-4229-927X,10.1016/j.pneurobio.2020.101962
0000-0001-9912-9338,10.1523/jneurosci.1546-20.2020
0000-0002-8629-7639,10.1016/j.neuron.2020.02.015
0000-0001-5274-2805,10.1016/j.neuron.2020.02.015
0000-0001-7134-8897,10.1016/j.neuron.2020.02.015
0000-0003-3612-7401,10.7554/elife.46876
0000-0001-8256-8967,10.1038/s41467-019-13533-3
0000-0001-9741-1946,10.1038/s41467-019-13533-3
0000-0002-7567-5649,10.3389/fninf.2019.00068
0000-0002-6670-7362,10.7554/elife.46966
0009-0000-2619-1608,10.7554/elife.46966
0000-0002-7228-5821,10.1093/cercor/bhy143
0000-0001-5484-0660,10.1093/cercor/bhy143
0000-0003-0690-3553,10.1371/journal.pcbi.1006999
0000-0001-7838-3361,10.1371/journal.pcbi.1006999
0000-0002-6643-4384,10.1371/journal.pcbi.1006892
0000-0003-0846-7994,10.1371/journal.pcbi.1006892
0000-0001-6450-4716,10.1371/journal.pcbi.1006892
0000-0002-2336-0848,10.7554/elife.38588
0000-0003-3036-0202,10.3389/fncel.2018.00249
0000-0002-6794-5813,10.1371/journal.pcbi.1006027
0000-0002-1710-0767,10.1016/j.conb.2018.01.013
0000-0001-8757-1671,10.1007/s00429-017-1602-0
0000-0001-9912-6954,10.1007/s00429-017-1602-0
0000-0003-2611-8675,10.1016/j.neuron.2017.09.019
0000-0002-7515-4093,10.1016/j.neuron.2017.09.019
0000-0003-1427-7003,10.1073/pnas.1704893114
0000-0002-0550-0739,10.1073/pnas.1704893114
0000-0002-4459-087X,10.1073/pnas.1704893114
0000-0002-9134-3601,10.1073/pnas.1704893114
0000-0002-4173-0355,10.1073/pnas.1704893114
0000-0003-0690-1312,10.1073/pnas.1704893114
0000-0001-9182-7166,10.1016/j.conb.2017.03.012
0000-0001-6152-595X,10.1016/j.conb.2017.03.012
0000-0003-0690-3553,10.1016/j.conb.2017.03.014
0000-0002-3739-3157,10.1002/dneu.22493
0000-0002-2554-2637,10.1038/nn.4486
0000-0002-4727-4207,10.1038/nn.4486
0000-0002-7186-5779,10.1038/nn.4486
0000-0002-7774-4062,10.1038/nn.4486
0000-0002-8749-6760,10.1371/journal.pone.0164037
0000-0001-8761-9444,10.1371/journal.pone.0164037
0000-0001-5748-6900,10.1016/j.neuron.2016.06.033
0000-0003-1532-7041,10.1016/j.neuron.2016.06.033
0000-0002-5365-3297,10.3389/fncir.2016.00027
0000-0002-7483-8362,10.3389/fncir.2016.00027
0000-0002-0950-7460,10.3389/fncir.2016.00027
0000-0003-0690-3553,10.1371/journal.pcbi.1004768
0000-0003-4948-1864,10.1371/journal.pcbi.1004768
0000-0001-6571-5742,10.1186/s40478-016-0285-8
0000-0001-5445-0507,10.1186/s40478-016-0285-8
0000-0001-5031-4591,10.1016/j.neuron.2016.01.029
0000-0003-3118-1636,10.1016/j.neuron.2016.01.029
0000-0001-9464-8745,10.1016/j.neuron.2016.01.010
0000-0002-1710-0767,10.1016/j.neuron.2016.01.010
0000-0002-0950-7460,10.1016/j.neuron.2016.01.010
0000-0002-2721-6931,10.1515/revneuro-2015-0036
0000-0001-7266-0049,10.7554/elife.10056
0000-0003-3118-1636,10.1038/nn.4157
0000-0001-9395-2219,10.1038/nn.4157
0000-0002-1859-4252,10.1016/j.neuron.2015.09.024
0000-0001-5678-3030,10.1016/j.neuron.2015.09.024
0000-0002-7954-7273,10.1016/j.neuron.2015.07.003
0000-0001-9073-4099,10.1016/j.neuron.2015.07.003
0000-0003-0325-4287,10.1016/j.neuron.2015.07.018
0000-0001-7997-6118,10.1523/jneurosci.0906-15.2015
0000-0001-9351-1456,10.1038/nn.4049
0000-0002-7595-7443,10.1038/nn.4049
0000-0001-9609-4600,10.1038/nn.4049
0000-0003-1579-626X,10.1093/cercor/bhv039
0000-0003-3063-8972,10.1093/cercor/bhv039
0000-0002-4576-1239,10.1093/cercor/bhv039
0000-0003-4200-8097,10.1073/pnas.1412741111
0000-0001-7819-4202,10.1371/journal.pone.0106567
0000-0001-9862-6818,10.3389/fncel.2014.00327
0000-0001-7096-1286,10.1038/nrn3819
0000-0003-0668-5955,10.1038/nrn3819
0000-0001-7201-2615,10.1038/nrn3819
0000-0002-6971-6221,10.1038/nrn3819
0000-0001-7102-4710,10.3389/fncel.2014.00292
0000-0002-2248-2691,10.3389/fncel.2014.00287
0000-0003-0140-2864,10.3389/fncel.2014.00287
0000-0003-2466-7259,10.3389/fncel.2014.00287
0000-0001-9005-0260,10.3389/fncel.2014.00287
0000-0001-6152-595X,10.3389/fncel.2014.00287
0000-0001-6482-8067,10.3389/fncom.2014.00089
0000-0002-1324-7278,10.1371/journal.pone.0095454
0000-0003-4764-7031,10.1371/journal.pone.0095454
0000-0001-6485-664X,10.3389/fnana.2014.00065
0000-0001-9303-2981,10.3389/fnana.2014.00065
0000-0001-7085-2223,10.3389/fnana.2014.00065
0000-0002-8724-5507,10.3389/fnana.2014.00065
0000-0001-5963-8576,10.1371/journal.pcbi.1003590
0000-0002-5480-6638,10.1371/journal.pcbi.1003590
0000-0002-6546-2615,10.1371/journal.pcbi.1003590
0000-0003-4316-6855,10.1371/journal.pcbi.1003590
0000-0001-6755-8904,10.3389/fncel.2014.00091
0000-0002-5532-0031,10.1111/ejn.12535
0000-0001-8911-7034,10.1016/j.neuron.2014.02.032
0000-0001-6639-2789,10.1016/j.neuron.2014.02.032
0000-0003-3214-2233,10.1002/hipo.22214
0000-0002-3478-0848,10.1002/hipo.22214
0000-0001-5001-4804,10.1002/hipo.22214
0000-0001-9741-1946,10.1002/hipo.22214
0000-0003-3543-889X,10.1242/dev.087676
0000-0001-5352-7947,10.1038/nn.3565
0000-0001-9073-4099,10.3389/fncir.2013.00113
0000-0001-5809-6306,10.1021/ja4019379
0000-0001-7279-9630,10.3389/fncir.2012.00118
0000-0001-9395-2446,10.1523/jneurosci.4537-12.2013
0000-0001-6325-0064,10.1523/jneurosci.4537-12.2013
0000-0002-4968-2562,10.1523/jneurosci.4537-12.2013
0000-0002-1710-0767,10.1177/1073858413479824
0000-0002-7409-7859,10.1177/1073858413479824
0000-0001-7819-4202,10.12688/f1000research.2-19.v1
0000-0001-7819-4202,10.12688/f1000research.2-19.v1
0000-0001-9799-2656,10.1113/jphysiol.2012.245464
0000-0001-9804-608X,10.1113/jphysiol.2012.245464
0000-0002-1362-4635,10.1152/jn.00530.2012
0000-0003-0325-4287,10.1016/j.neuron.2012.07.001
0000-0002-6627-0199,10.1093/cercor/bhad371
0000-0001-7873-8687,10.1093/cercor/bhad371
0000-0001-7512-8955,10.1093/cercor/bhad371
0000-0002-9076-4041,10.1093/cercor/bhad371
0000-0002-8167-3340,10.1038/s41593-022-01253-9
0000-0002-1710-0767,10.1038/s41593-022-01253-9
0000-0002-4510-1740,10.1038/s41593-022-01253-9
0000-0002-7538-7911,10.1038/s41593-022-01253-9
0000-0003-3071-5835,10.1093/cercor/bhac212
0000-0002-4086-3199,10.1093/cercor/bhac212
0000-0002-3843-5857,10.1093/cercor/bhac212
0000-0002-3525-4671,10.1093/cercor/bhac212
0000-0002-0033-8197,10.1371/journal.pcbi.1009521
0000-0003-4580-841X,10.1371/journal.pcbi.1009521
0000-0002-5497-7234,10.1371/journal.pcbi.1009521
0000-0002-8266-3128,10.1371/journal.pcbi.1007932
0000-0001-9307-4241,10.1371/journal.pcbi.1007932
0000-0002-4809-5059,10.1371/journal.pcbi.1007932
0000-0002-7440-3510,10.3389/fnsyn.2019.00021
0000-0001-8433-3491,10.3389/fnsyn.2019.00021
0000-0002-1847-3389,10.3389/fnsyn.2019.00021
0000-0001-5017-9473,10.3389/fnsyn.2019.00021
0000-0003-2595-2027,10.3389/fnsyn.2019.00021
0000-0002-0778-9855,10.1016/j.tins.2016.11.007
0000-0003-3288-9820,10.1093/cercor/bhv316
0000-0001-7109-2668,10.1093/cercor/bhv316
0000-0001-8192-3402,10.1093/cercor/bhv316
0000-0001-5484-0660,10.1093/cercor/bhv316
0000-0003-0652-9872,10.1093/cercor/bhv316
0000-0002-4572-9757,10.3389/fncir.2014.00112
0000-0001-7085-2223,10.3389/fncom.2013.00075
0000-0001-6525-6814,10.3389/fncom.2013.00075
0000-0003-2595-2027,10.3389/fncom.2013.00075
0000-0002-2248-2691,10.1016/j.jphysparis.2013.05.003
0000-0003-2466-7259,10.1016/j.jphysparis.2013.05.003
0000-0001-6152-595X,10.1016/j.jphysparis.2013.05.003
0000-0002-4344-2189,10.1126/science.1227356
0000-0003-0690-3553,10.1126/science.1227356
0000-0002-8995-7583,10.1126/science.1227356
0000-0001-8576-5579,10.1371/journal.pcbi.1011846
0000-0002-9574-0209,10.1371/journal.pcbi.1011846
0000-0001-9799-2656,10.1073/pnas.2308670120
0000-0003-1762-5499,10.1073/pnas.2308670120
0000-0003-1610-0201,10.1073/pnas.2308670120
0000-0002-3638-1605,10.1073/pnas.2308670120
0000-0003-0192-606X,10.1039/d3fd00022b
0000-0001-6900-2168,10.1152/jn.00160.2023
0000-0001-7978-5688,10.1152/jn.00160.2023
0000-0001-7102-4710,10.1152/jn.00160.2023
0000-0003-1610-0201,10.1371/journal.pcbi.1011212
0000-0002-8405-4131,10.1371/journal.pcbi.1011212
0000-0001-5445-0507,10.1371/journal.pcbi.1011212
0000-0002-1656-3188,10.1016/j.celrep.2023.112574
0000-0002-6680-4867,10.1007/s10827-023-00847-x
0000-0001-5963-8576,10.1371/journal.pcbi.1010941
0000-0001-5398-2368,10.3389/fninf.2022.957255
0000-0003-0323-6767,10.3389/fninf.2022.957255
0000-0002-3838-2468,10.3389/fninf.2022.957255
0000-0002-7082-2507,10.1371/journal.pcbi.1010506
0000-0002-2189-6999,10.3390/e24081021
0000-0003-1557-5352,10.3390/e24081021
0000-0001-9060-8500,10.1523/eneuro.0060-22.2022
0000-0001-7563-6968,10.1093/cercor/bhab347
0000-0001-6720-1921,10.1093/cercor/bhab347
0000-0003-3869-3837,10.1093/cercor/bhab347
0000-0002-7082-2507,10.1038/s41537-022-00255-7
0000-0003-0186-3580,10.1038/s41537-022-00255-7
0000-0002-5933-2101,10.1038/s41537-022-00255-7
0000-0001-8608-9242,10.1007/s10827-021-00808-2
0000-0002-2605-3165,10.1007/s10827-021-00808-2
0000-0001-8408-4499,10.1016/j.neuroscience.2021.07.036
0000-0002-4569-4312,10.3389/fphys.2021.708944
0000-0003-0904-554X,10.3389/fphys.2021.708944
0000-0002-5742-5769,10.1016/j.celrep.2021.109483
0000-0001-9970-016X,10.1016/j.celrep.2021.109483
0000-0001-7521-3279,10.1016/j.celrep.2021.109483
0000-0001-9112-5148,10.1016/j.celrep.2021.109483
0000-0001-7978-5688,10.1152/jn.00015.2021
0000-0002-8561-5324,10.1152/jn.00015.2021
0000-0001-7102-4710,10.1152/jn.00015.2021
0000-0002-4344-2189,10.3389/fnsyn.2020.585539
0000-0001-5252-7662,10.3389/fnsyn.2020.585539
0000-0002-9595-5955,10.3389/fnsyn.2020.585539
0009-0007-2038-8398,10.3389/fnsyn.2020.585539
0000-0003-3998-9883,10.7554/elife.54997
0000-0002-8649-4835,10.7554/elife.54997
0000-0001-8530-8431,10.1523/jneurosci.0221-20.2020
0000-0002-5166-4224,10.3389/fncom.2020.00081
0000-0002-7225-1883,10.1371/journal.pcbi.1007661
0000-0002-4721-1599,10.1371/journal.pcbi.1007661
0000-0002-5425-5012,10.1371/journal.pcbi.1007661
0000-0001-8581-5695,10.3389/fncel.2020.00040
0000-0002-7377-2605,10.3389/fncel.2020.00040
0000-0003-0620-2300,10.1002/epi4.12379
0000-0002-1652-9369,10.1002/epi4.12379
0000-0002-5421-7139,10.1016/j.celrep.2019.11.068
0000-0001-5445-0507,10.1016/j.celrep.2019.11.068
0000-0002-9362-6605,10.3389/fnins.2019.01221
0000-0001-9080-8502,10.3389/fninf.2018.00092
0000-0002-4721-1599,10.1371/journal.pcbi.1006510
0000-0001-8138-3995,10.1371/journal.pcbi.1006510
0000-0002-5425-5012,10.1371/journal.pcbi.1006510
0000-0001-6117-1194,10.1016/j.cell.2018.08.045
0000-0001-5251-6664,10.1016/j.cell.2018.08.045
0000-0001-6680-9660,10.1088/1741-2552/aace8a
0000-0002-4827-8568,10.1088/1741-2552/aace8a
0000-0002-5166-4224,10.3389/fncom.2018.00029
0000-0002-4920-8123,10.1038/s41467-017-02717-4
0000-0002-2959-1006,10.1038/s41467-017-02717-4
0000-0002-5848-199X,10.1038/s41467-017-02717-4
0000-0002-4096-8601,10.1038/s41467-017-02717-4
0000-0002-3300-5399,10.1038/s41467-017-02717-4
0000-0002-5512-8525,10.1038/s41398-017-0007-4
0000-0001-7421-5977,10.1038/s41398-017-0007-4
0000-0002-4461-3568,10.1038/s41398-017-0007-4
0000-0002-5425-5012,10.1152/jn.00976.2016
0000-0001-8513-0549,10.1523/eneuro.0291-16.2016
0000-0003-4948-1864,10.1111/ejn.13326
0000-0001-6933-797X,10.3389/fncom.2016.00076
0000-0003-4236-5473,10.1523/eneuro.0087-16.2016
0000-0002-8814-6818,10.1073/pnas.1512901113
0000-0002-4986-6898,10.1073/pnas.1512901113
0000-0001-8568-8163,10.1073/pnas.1512901113
0000-0002-6237-3270,10.1073/pnas.1512901113
0000-0002-8697-6797,10.1073/pnas.1512901113
0000-0002-2959-1006,10.1073/pnas.1512901113
0000-0002-7136-1175,10.1073/pnas.1512901113
0000-0003-2540-1153,10.1073/pnas.1512901113
0000-0003-1528-3237,10.1073/pnas.1512901113
0000-0002-3300-5399,10.1073/pnas.1512901113
0000-0003-1075-1265,10.1073/pnas.1512901113
0000-0001-6482-8067,10.1073/pnas.1512901113
0000-0003-0471-9816,10.1073/pnas.1512901113
0000-0001-7632-6822,10.1073/pnas.1512901113
0000-0002-3727-2849,10.3389/fphar.2016.00157
0000-0003-0221-4021,10.3389/fphar.2016.00157
0000-0002-8561-5324,10.3389/fphar.2016.00157
0000-0001-5445-0507,10.1371/journal.pcbi.1004897
0000-0002-3727-2849,10.1016/j.neuroscience.2015.12.043
0000-0003-0221-4021,10.1016/j.neuroscience.2015.12.043
0000-0003-4673-6235,10.1016/j.neuroscience.2015.12.043
0000-0003-1764-1907,10.1007/s12021-015-9265-6
0000-0001-9080-8502,10.1007/s12021-015-9265-6
0000-0003-0812-9872,10.1007/s12021-015-9265-6
0000-0003-4252-1608,10.1007/s12021-015-9265-6
0000-0002-0404-8656,10.3389/fncom.2015.00091
0000-0001-6933-797X,10.3389/fncom.2015.00091
0000-0001-9799-2656,10.1371/journal.pcbi.1004090
0000-0001-6482-8067,10.1371/journal.pcbi.1004090
0000-0003-0456-2978,10.3389/fncom.2015.00015
0000-0002-0058-9519,10.3389/fncom.2015.00015
0000-0001-8335-3407,10.3389/fncom.2015.00015
0000-0003-3280-6255,10.1186/1471-2202-16-s1-p68
0000-0001-7602-1295,10.1038/nn.3864
0000-0002-8993-1922,10.1038/nn.3864
0000-0001-6982-5658,10.1007/s00422-014-0619-1
0000-0002-3079-4812,10.3389/fncel.2014.00168
0000-0001-8936-668X,10.3389/fncel.2014.00168
0000-0002-6852-2433,10.3389/fncel.2014.00168
0000-0003-0304-583X,10.3389/fncel.2014.00168
0000-0001-8618-5138,10.3389/fncel.2014.00168
0000-0003-4961-636X,10.3389/fninf.2014.00063
0000-0001-9799-2656,10.1038/nn.3646
0000-0002-2258-5455,10.1038/nn.3646
0000-0002-1801-8132,10.1038/nn.3646
0000-0003-3676-657X,10.1038/nn.3646
0000-0003-1764-1907,10.3389/fninf.2013.00041
0000-0001-5630-4095,10.3389/fninf.2013.00041
0000-0002-6600-4966,10.1523/jneurosci.2896-13.2014
0000-0002-2036-6160,10.1523/jneurosci.2896-13.2014
0000-0001-6982-9288,10.1007/s10827-013-0467-3
0000-0001-9962-075X,10.1007/s10827-013-0467-3
0000-0001-6982-5658,10.1007/s10827-013-0467-3
0000-0002-2789-3801,10.3389/fnana.2013.00015
0000-0003-3288-9820,10.3389/fnana.2013.00015
0000-0002-6167-5963,10.3389/fnana.2013.00015
0000-0001-5484-0660,10.3389/fnana.2013.00015
0000-0001-9799-2656,10.1016/j.tins.2012.11.006
0000-0002-6794-5813,10.1007/s10827-012-0431-7
0000-0001-7591-5860,10.1016/j.jneumeth.2012.04.006
0000-0003-0325-4287,10.1016/j.jneumeth.2012.04.006
